,Content ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
19969,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,18-03-2021 08:05,audio,education,positive,60
19970,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,30-05-2021 14:23,audio,education,positive,60
19971,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,14-04-2021 20:19,audio,education,positive,60
19972,f08bdab2-b888-484e-8fd9-919e6ed86c12,heart,02-04-2021 01:09,audio,education,positive,60
19973,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,12-08-2020 18:16,photo,education,positive,60
19974,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,17-08-2020 21:09,photo,education,positive,60
19975,258bb775-3c35-4eec-90f3-8b75a52e466a,heart,29-10-2020 23:33,photo,education,positive,60
19976,8d32243c-2dd1-4128-bde1-d643207e582c,heart,14-09-2020 11:25,photo,studying,positive,60
19977,8d32243c-2dd1-4128-bde1-d643207e582c,heart,13-09-2020 17:03,photo,studying,positive,60
19978,8d32243c-2dd1-4128-bde1-d643207e582c,heart,31-07-2020 09:20,photo,studying,positive,60
19979,8d32243c-2dd1-4128-bde1-d643207e582c,heart,28-09-2020 17:44,photo,studying,positive,60
19980,8d32243c-2dd1-4128-bde1-d643207e582c,heart,25-01-2021 18:38,photo,studying,positive,60
19981,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,06-11-2020 19:44,audio,science,positive,60
19982,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,16-05-2021 06:36,audio,science,positive,60
19983,e2c433d2-096e-484e-8c69-28f0bb69f3b7,heart,14-06-2021 22:25,audio,science,positive,60
19984,3d8fffab-6107-4d7b-9485-c610e233c91c,heart,30-09-2020 10:05,photo,studying,positive,60
19985,3d8fffab-6107-4d7b-9485-c610e233c91c,heart,23-03-2021 14:09,photo,studying,positive,60
20012,3529c44b-d0f4-4bd2-b6eb-be97d2f7623f,heart,28-07-2020 21:12,photo,studying,positive,60
20014,9d94f180-947c-40f5-aa05-f1958759b7fc,heart,05-03-2021 18:23,video,science,positive,60
20064,de9796a6-d19d-4c41-a965-7aa4dcc69fee,heart,06-01-2021 18:27,audio,technology,positive,60
20051,433607b3-eeb4-48b8-9263-9805c1b89d55,heart,30-09-2020 01:50,video,education,positive,60
20041,ef99fd68-74fb-4c72-bc70-742ebca14499,heart,14-12-2020 20:38,video,soccer,positive,60
20042,ef99fd68-74fb-4c72-bc70-742ebca14499,heart,23-08-2020 19:47,video,soccer,positive,60
20043,d147ab3c-4097-4eec-b4dc-480e4ece801b,heart,07-10-2020 13:11,audio,culture,positive,60
20044,ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,22-02-2021 03:22,video,healthy eating,positive,60
20045,ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,27-04-2021 14:28,video,healthy eating,positive,60
20046,ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,22-10-2020 05:57,video,healthy eating,positive,60
20047,ec8e2d25-5730-4753-a0a2-d1ed41e23623,heart,06-07-2020 21:32,video,healthy eating,positive,60
20048,67f2a150-6086-4cbd-8d21-46250ccef5a2,heart,21-08-2020 11:57,GIF,cooking,positive,60
20049,67f2a150-6086-4cbd-8d21-46250ccef5a2,heart,18-08-2020 00:46,GIF,cooking,positive,60
20050,65545cfb-59bb-4dc1-a38b-82f268210da2,heart,22-11-2020 17:40,audio,technology,positive,60
20052,433607b3-eeb4-48b8-9263-9805c1b89d55,heart,13-10-2020 02:49,video,education,positive,60
20015,9d94f180-947c-40f5-aa05-f1958759b7fc,heart,01-07-2020 13:15,video,science,positive,60
20053,433607b3-eeb4-48b8-9263-9805c1b89d55,heart,28-02-2021 13:40,video,education,positive,60
20054,433607b3-eeb4-48b8-9263-9805c1b89d55,heart,12-05-2021 03:23,video,education,positive,60
20055,433607b3-eeb4-48b8-9263-9805c1b89d55,heart,13-11-2020 12:23,video,education,positive,60
20056,433607b3-eeb4-48b8-9263-9805c1b89d55,heart,03-11-2020 01:11,video,education,positive,60
20057,1000371f-7758-4c44-a1bc-41fd836b0bcb,heart,21-01-2021 20:41,audio,studying,positive,60
20058,1000371f-7758-4c44-a1bc-41fd836b0bcb,heart,12-09-2020 09:54,audio,studying,positive,60
20059,5a5bf39d-1bfd-43f9-b304-ea8fbaaa3528,heart,30-08-2020 04:20,video,studying,positive,60
20060,8e3896e3-2f84-4b47-9365-fb562c9ed730,heart,04-05-2021 23:16,video,public speaking,positive,60
20061,8e3896e3-2f84-4b47-9365-fb562c9ed730,heart,07-10-2020 07:46,video,public speaking,positive,60
20062,de9796a6-d19d-4c41-a965-7aa4dcc69fee,heart,04-12-2020 20:40,audio,technology,positive,60
20040,cd568dd1-70cf-45d6-b495-10eebff8c920,heart,06-02-2021 12:52,photo,dogs,positive,60
20039,cd568dd1-70cf-45d6-b495-10eebff8c920,heart,17-04-2021 23:34,photo,dogs,positive,60
20038,cd568dd1-70cf-45d6-b495-10eebff8c920,heart,13-12-2020 08:16,photo,dogs,positive,60
20037,cd568dd1-70cf-45d6-b495-10eebff8c920,heart,12-03-2021 16:09,photo,dogs,positive,60
20016,9d94f180-947c-40f5-aa05-f1958759b7fc,heart,03-11-2020 01:23,video,science,positive,60
20017,6ef45d36-cd14-428c-b5cf-ad2f06371c6e,heart,26-09-2020 11:58,GIF,cooking,positive,60
20018,6ef45d36-cd14-428c-b5cf-ad2f06371c6e,heart,25-10-2020 18:16,GIF,cooking,positive,60
20019,497da46d-d5d5-45b0-827a-f2b75d7bf4c2,heart,13-11-2020 20:26,photo,culture,positive,60
20020,fada6910-2cc5-4600-808c-1e6066f795a6,heart,20-04-2021 09:38,GIF,technology,positive,60
20021,fada6910-2cc5-4600-808c-1e6066f795a6,heart,11-04-2021 01:29,GIF,technology,positive,60
20022,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,heart,06-10-2020 19:38,photo,culture,positive,60
20023,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,heart,20-05-2021 00:38,photo,culture,positive,60
20024,be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,heart,24-09-2020 06:23,photo,culture,positive,60
20025,1de2f0f9-61ab-43fb-9180-6870824c63c0,heart,02-04-2021 15:22,GIF,science,positive,60
20026,c2d6e707-f00e-4fa4-a193-eb36272f58df,heart,18-01-2021 20:13,GIF,veganism,positive,60
20027,c2d6e707-f00e-4fa4-a193-eb36272f58df,heart,14-06-2021 06:42,GIF,veganism,positive,60
20028,c2d6e707-f00e-4fa4-a193-eb36272f58df,heart,27-05-2021 07:21,GIF,veganism,positive,60
20029,af7971aa-5fd5-41d3-b6c3-583704a705a2,heart,16-03-2021 04:21,video,healthy eating,positive,60
20030,af7971aa-5fd5-41d3-b6c3-583704a705a2,heart,09-05-2021 00:13,video,healthy eating,positive,60
20031,6d6cf6a3-4187-44ec-af28-91c99b584bcf,heart,23-10-2020 14:30,video,veganism,positive,60
20032,5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,heart,04-03-2021 10:35,video,healthy eating,positive,60
20033,5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,heart,23-01-2021 07:56,video,healthy eating,positive,60
20034,5d8dbd6f-cc78-4f7a-a65c-cd9dde481dd0,heart,20-10-2020 12:10,video,healthy eating,positive,60
20035,c8b044a9-8427-4b41-bc61-7b549ab1626c,heart,07-02-2021 19:11,photo,studying,positive,60
20036,cd568dd1-70cf-45d6-b495-10eebff8c920,heart,23-10-2020 15:44,photo,dogs,positive,60
19964,5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,heart,13-01-2021 12:01,video,culture,positive,60
19963,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,heart,28-12-2020 10:15,GIF,healthy eating,positive,60
19962,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,heart,24-06-2020 21:24,GIF,healthy eating,positive,60
19899,388bd9db-9d10-4f47-87c4-6db46e83bc95,heart,25-03-2021 22:25,video,education,positive,60
19889,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,04-11-2020 14:58,video,food,positive,60
19890,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,24-12-2020 22:31,video,food,positive,60
19891,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,15-06-2021 12:15,video,food,positive,60
19892,81abd65a-3b76-4574-a0a7-db6bf7184ae2,heart,12-08-2020 23:43,video,food,positive,60
19893,a2e93b29-9259-4092-a4d7-62d5e823bb74,heart,08-03-2021 00:05,video,public speaking,positive,60
19894,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,06-03-2021 10:03,video,tennis,positive,60
19895,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,heart,22-07-2020 01:15,video,tennis,positive,60
19896,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,13-06-2021 16:05,GIF,soccer,positive,60
19897,baa2db00-81ba-4c34-b17d-dd950bfa133b,heart,18-05-2021 03:47,GIF,soccer,positive,60
19898,f98dde71-ce1d-4f6c-bb05-ae05779d2207,heart,23-04-2021 22:20,GIF,soccer,positive,60
19900,78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,17-11-2020 12:11,photo,studying,positive,60
19961,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,heart,25-06-2020 05:17,GIF,healthy eating,positive,60
19901,78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,05-04-2021 13:43,photo,studying,positive,60
19902,78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,01-02-2021 06:48,photo,studying,positive,60
19903,78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,08-01-2021 19:20,photo,studying,positive,60
19904,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,24-02-2021 18:34,photo,travel,positive,60
19905,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,20-10-2020 15:14,photo,travel,positive,60
19906,bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,12-10-2020 07:35,photo,travel,positive,60
19907,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,25-01-2021 06:02,GIF,food,positive,60
19908,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,heart,22-12-2020 12:17,GIF,food,positive,60
19909,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,21-12-2020 21:36,audio,dogs,positive,60
19910,809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,12-03-2021 12:19,audio,dogs,positive,60
19888,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,09-11-2020 08:23,GIF,tennis,positive,60
19887,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,26-06-2020 19:05,GIF,tennis,positive,60
19886,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,15-10-2020 01:29,GIF,tennis,positive,60
19885,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,11-01-2021 06:02,GIF,tennis,positive,60
19864,97522e57-d9ab-4bd6-97bf-c24d952602d2,heart,11-04-2021 14:29,photo,studying,positive,60
19865,9f737e0a-3cdd-4d29-9d24-753f4e3be810,heart,16-06-2021 03:02,photo,healthy eating,positive,60
19866,230c4e4d-70c3-461d-b42c-ec09396efb3f,heart,25-12-2020 00:09,photo,healthy eating,positive,60
19867,230c4e4d-70c3-461d-b42c-ec09396efb3f,heart,21-06-2020 16:57,photo,healthy eating,positive,60
19868,230c4e4d-70c3-461d-b42c-ec09396efb3f,heart,14-05-2021 12:47,photo,healthy eating,positive,60
19869,356fff80-da4d-4785-9f43-bc1261031dc6,heart,27-10-2020 05:45,photo,technology,positive,60
19870,356fff80-da4d-4785-9f43-bc1261031dc6,heart,07-05-2021 09:16,photo,technology,positive,60
19871,3f8590c7-6ab2-4973-805a-90cdec355f05,heart,28-04-2021 15:22,video,dogs,positive,60
19872,3f8590c7-6ab2-4973-805a-90cdec355f05,heart,23-12-2020 04:11,video,dogs,positive,60
19873,3f8590c7-6ab2-4973-805a-90cdec355f05,heart,06-03-2021 05:23,video,dogs,positive,60
19874,3f8590c7-6ab2-4973-805a-90cdec355f05,heart,11-07-2020 05:51,video,dogs,positive,60
19875,3f8590c7-6ab2-4973-805a-90cdec355f05,heart,19-03-2021 16:23,video,dogs,positive,60
19876,3f8590c7-6ab2-4973-805a-90cdec355f05,heart,02-11-2020 20:15,video,dogs,positive,60
19877,e5490118-90d5-4572-ab1c-1fbc87b8d9ca,heart,19-02-2021 16:29,video,technology,positive,60
19878,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,07-09-2020 14:42,photo,public speaking,positive,60
19879,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,30-09-2020 14:05,photo,public speaking,positive,60
19880,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,19-07-2020 19:28,photo,public speaking,positive,60
19881,b18cb63f-4c8e-44ee-a47f-541e95191d11,heart,12-11-2020 23:55,photo,public speaking,positive,60
19882,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,04-08-2020 03:09,GIF,science,positive,60
19883,5118e9c5-1377-4cc5-a486-65b35b7b7b76,heart,12-10-2020 09:40,GIF,science,positive,60
19884,0be59876-d70c-486c-8e0b-a06bef7a2cd6,heart,06-11-2020 02:36,GIF,tennis,positive,60
19911,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,17-08-2020 10:20,GIF,science,positive,60
19912,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,09-03-2021 12:10,GIF,science,positive,60
19913,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,06-09-2020 17:27,GIF,science,positive,60
19938,220d9dc1-f8a5-422d-b200-3819f3b89b2b,heart,26-05-2021 20:51,video,dogs,positive,60
19940,220d9dc1-f8a5-422d-b200-3819f3b89b2b,heart,06-02-2021 09:30,video,dogs,positive,60
19941,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,heart,17-03-2021 07:10,GIF,studying,positive,60
19942,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,heart,30-09-2020 15:28,GIF,studying,positive,60
19943,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,heart,06-09-2020 08:09,GIF,studying,positive,60
19944,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,heart,24-06-2020 02:02,GIF,studying,positive,60
19945,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,heart,25-07-2020 14:49,GIF,studying,positive,60
19946,14ed7f7b-2c96-4458-8a39-606c25c14180,heart,22-12-2020 03:22,video,tennis,positive,60
19947,c01fa154-5348-4040-9d20-0bbf01f6349b,heart,27-05-2021 23:09,GIF,tennis,positive,60
19948,c01fa154-5348-4040-9d20-0bbf01f6349b,heart,27-10-2020 05:13,GIF,tennis,positive,60
19949,c01fa154-5348-4040-9d20-0bbf01f6349b,heart,29-06-2020 10:18,GIF,tennis,positive,60
19950,2d949603-6676-4402-900b-2c2c78315ea0,heart,23-09-2020 22:01,audio,culture,positive,60
19951,50c9237a-541c-4f10-a2be-7cbe076b2012,heart,18-05-2021 01:53,GIF,travel,positive,60
19952,50c9237a-541c-4f10-a2be-7cbe076b2012,heart,07-08-2020 09:43,GIF,travel,positive,60
19953,50c9237a-541c-4f10-a2be-7cbe076b2012,heart,12-07-2020 21:16,GIF,travel,positive,60
19954,5ecd7f9d-4184-4836-b1c5-f03e131ba0a7,heart,23-08-2020 04:16,video,science,positive,60
19955,e442899c-d2d6-4392-be2d-a0b916ae47fb,heart,24-08-2020 22:36,video,technology,positive,60
19956,daab7b1a-fc8d-473e-bbf3-b29f4185ae56,heart,04-02-2021 00:01,video,science,positive,60
19957,d852b946-01e1-44fe-abd7-26198660cbdb,heart,05-05-2021 22:54,GIF,food,positive,60
19958,78713905-362f-4a87-9671-adab5f1e0e67,heart,27-09-2020 07:20,audio,dogs,positive,60
19959,78713905-362f-4a87-9671-adab5f1e0e67,heart,20-06-2020 12:57,audio,dogs,positive,60
19960,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,heart,05-10-2020 01:52,GIF,healthy eating,positive,60
19939,220d9dc1-f8a5-422d-b200-3819f3b89b2b,heart,01-01-2021 17:12,video,dogs,positive,60
19937,34f73132-fff6-4f01-a5ec-4b4b66461fc7,heart,07-08-2020 06:08,photo,fitness,positive,60
19914,34a3747a-0b77-42f6-ae19-87c38b94b674,heart,20-07-2020 04:52,GIF,science,positive,60
19936,34f73132-fff6-4f01-a5ec-4b4b66461fc7,heart,28-04-2021 21:09,photo,fitness,positive,60
19915,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,30-09-2020 18:21,GIF,veganism,positive,60
19916,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,07-05-2021 14:55,GIF,veganism,positive,60
19917,2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,11-01-2021 10:46,GIF,veganism,positive,60
19918,a2ff9bf2-1fa6-4001-9566-f597f8e754ef,heart,11-12-2020 01:37,video,food,positive,60
19919,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,18-10-2020 05:43,video,dogs,positive,60
19920,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,30-01-2021 03:07,video,dogs,positive,60
19921,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,17-09-2020 09:32,video,dogs,positive,60
19922,74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,17-03-2021 16:26,video,dogs,positive,60
19923,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,14-01-2021 00:16,video,cooking,positive,60
19924,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,23-03-2021 19:44,video,cooking,positive,60
19925,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,30-05-2021 07:14,video,cooking,positive,60
19926,02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,16-04-2021 05:04,video,cooking,positive,60
19927,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,heart,30-05-2021 10:00,photo,technology,positive,60
19928,49367a0f-1fd5-4417-a7c9-4a154e1ae0ad,heart,08-07-2020 11:52,photo,technology,positive,60
19929,457301ee-3e87-40d8-8b82-ea4e1fa90e39,heart,17-10-2020 04:55,GIF,healthy eating,positive,60
19930,457301ee-3e87-40d8-8b82-ea4e1fa90e39,heart,26-03-2021 14:57,GIF,healthy eating,positive,60
19931,4fa14453-7b29-4302-b51f-9aa23b472c1b,heart,07-09-2020 15:12,audio,animals,positive,60
19932,4fa14453-7b29-4302-b51f-9aa23b472c1b,heart,24-04-2021 12:10,audio,animals,positive,60
19933,ab4c4756-1c50-4136-bad9-3216e01ffac2,heart,30-10-2020 23:50,audio,fitness,positive,60
19934,34f73132-fff6-4f01-a5ec-4b4b66461fc7,heart,15-02-2021 16:07,photo,fitness,positive,60
19935,34f73132-fff6-4f01-a5ec-4b4b66461fc7,heart,04-12-2020 01:31,photo,fitness,positive,60
20063,de9796a6-d19d-4c41-a965-7aa4dcc69fee,heart,29-08-2020 14:30,audio,technology,positive,60
20065,de9796a6-d19d-4c41-a965-7aa4dcc69fee,heart,09-09-2020 20:18,audio,technology,positive,60
20266,3dc03a86-f481-42fa-bf43-a7bcf3b6572e,heart,24-06-2020 15:16,audio,fitness,positive,60
20203,d6d4ec49-4210-44de-9f90-c93dfbeed084,heart,26-02-2021 01:35,video,tennis,positive,60
20193,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,20-03-2021 18:23,video,food,positive,60
20194,1f466010-5c87-4b81-be83-5856481231fb,heart,18-02-2021 13:53,GIF,soccer,positive,60
20195,1f466010-5c87-4b81-be83-5856481231fb,heart,07-01-2021 23:07,GIF,soccer,positive,60
20196,1f466010-5c87-4b81-be83-5856481231fb,heart,14-09-2020 02:52,GIF,soccer,positive,60
20197,1f466010-5c87-4b81-be83-5856481231fb,heart,05-01-2021 13:20,GIF,soccer,positive,60
20198,1f466010-5c87-4b81-be83-5856481231fb,heart,29-11-2020 08:02,GIF,soccer,positive,60
20199,496645a7-64f7-4c56-94f5-a71671cb262e,heart,02-02-2021 16:47,GIF,dogs,positive,60
20200,496645a7-64f7-4c56-94f5-a71671cb262e,heart,26-07-2020 23:35,GIF,dogs,positive,60
20201,496645a7-64f7-4c56-94f5-a71671cb262e,heart,28-02-2021 07:45,GIF,dogs,positive,60
20202,d6d4ec49-4210-44de-9f90-c93dfbeed084,heart,09-09-2020 02:10,video,tennis,positive,60
20204,229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,28-06-2020 21:40,audio,food,positive,60
20216,ff883828-a610-492d-8635-8a777eaad25f,heart,04-06-2021 06:09,photo,education,positive,60
20205,229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,30-10-2020 06:32,audio,food,positive,60
20206,229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,11-08-2020 19:31,audio,food,positive,60
20207,229d5bad-c1e4-439c-8978-0efdcdfea4d1,heart,17-06-2021 10:09,audio,food,positive,60
20208,80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,28-05-2021 14:19,video,tennis,positive,60
20209,80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,19-09-2020 20:03,video,tennis,positive,60
20210,80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,10-04-2021 00:06,video,tennis,positive,60
20211,80d4bec9-6441-41a2-be74-0eec3e5317ef,heart,27-11-2020 13:47,video,tennis,positive,60
20212,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,heart,05-08-2020 14:58,audio,cooking,positive,60
20213,57a8bb62-a264-42d4-a1b0-6e4c0f859a5e,heart,25-12-2020 17:05,audio,cooking,positive,60
20214,ff883828-a610-492d-8635-8a777eaad25f,heart,07-02-2021 11:34,photo,education,positive,60
20192,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,26-07-2020 01:32,video,food,positive,60
20191,bac28166-5b8d-4f5d-88da-8c8f9a1c3f5b,heart,02-05-2021 17:04,video,food,positive,60
20190,8bcb980c-6f36-484d-974f-30b3e8fcc251,heart,11-01-2021 15:23,photo,travel,positive,60
20189,27ec2b21-a749-4181-b182-150a174fc277,heart,26-04-2021 14:09,GIF,animals,positive,60
20168,43da458b-66fe-4723-996c-57dcfad67edf,heart,13-05-2021 07:00,GIF,food,positive,60
20169,43da458b-66fe-4723-996c-57dcfad67edf,heart,17-12-2020 02:50,GIF,food,positive,60
20170,43da458b-66fe-4723-996c-57dcfad67edf,heart,12-02-2021 05:52,GIF,food,positive,60
20171,43da458b-66fe-4723-996c-57dcfad67edf,heart,15-09-2020 08:12,GIF,food,positive,60
20172,3d02ae44-c8f2-4d2d-a64c-9355a4f46430,heart,10-12-2020 10:31,GIF,fitness,positive,60
20173,7dc268e5-b50d-4280-82aa-e08af75a8a0a,heart,19-01-2021 15:34,photo,science,positive,60
20174,d0e55134-c60e-4a05-999c-d7697b4901f0,heart,13-11-2020 09:50,GIF,cooking,positive,60
20175,d0e55134-c60e-4a05-999c-d7697b4901f0,heart,18-07-2020 06:46,GIF,cooking,positive,60
20176,ebdf5d36-9ecc-44d7-b641-d33805709452,heart,14-09-2020 10:03,audio,cooking,positive,60
20177,ebdf5d36-9ecc-44d7-b641-d33805709452,heart,17-08-2020 02:39,audio,cooking,positive,60
20178,ebdf5d36-9ecc-44d7-b641-d33805709452,heart,02-11-2020 10:16,audio,cooking,positive,60
20179,1429467d-e8a2-4292-bd46-921e8bd87b30,heart,11-02-2021 07:10,video,public speaking,positive,60
20180,1429467d-e8a2-4292-bd46-921e8bd87b30,heart,02-11-2020 00:25,video,public speaking,positive,60
20181,1429467d-e8a2-4292-bd46-921e8bd87b30,heart,02-04-2021 00:48,video,public speaking,positive,60
20182,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,heart,29-11-2020 20:35,audio,studying,positive,60
20183,f0d1b3ed-f1dd-4a09-b17a-b0f241932fbb,heart,26-10-2020 10:57,audio,studying,positive,60
20184,7d459555-a816-4d20-893c-a002e0a74ce3,heart,21-03-2021 10:24,audio,healthy eating,positive,60
20185,d16d21cd-30c7-4b1e-b50c-aff5808fe816,heart,25-04-2021 16:18,photo,fitness,positive,60
20186,27ec2b21-a749-4181-b182-150a174fc277,heart,06-11-2020 00:51,GIF,animals,positive,60
20187,27ec2b21-a749-4181-b182-150a174fc277,heart,14-06-2021 21:46,GIF,animals,positive,60
20188,27ec2b21-a749-4181-b182-150a174fc277,heart,09-11-2020 21:27,GIF,animals,positive,60
20215,ff883828-a610-492d-8635-8a777eaad25f,heart,02-12-2020 15:44,photo,education,positive,60
20217,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,heart,13-04-2021 10:20,GIF,food,positive,60
20066,391a9aa4-c04a-431e-8366-712d92267c2b,heart,21-03-2021 00:11,video,public speaking,positive,60
20254,3e64dfe3-e832-4352-a170-9806f64ac507,heart,21-03-2021 01:42,audio,healthy eating,positive,60
20244,909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,28-09-2020 05:49,audio,animals,positive,60
20245,909cbb46-9789-4e9d-9148-890e5c44a9e2,heart,21-05-2021 07:58,audio,animals,positive,60
20246,ceba816b-72ea-4682-8795-8569a46bb1d6,heart,07-06-2021 15:14,video,dogs,positive,60
20247,1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,28-09-2020 12:53,photo,education,positive,60
20248,1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,16-07-2020 04:35,photo,education,positive,60
20249,1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,12-10-2020 08:23,photo,education,positive,60
20250,1987b43d-bcb9-4ab0-8634-ef3623928e94,heart,10-04-2021 05:12,photo,education,positive,60
